center,sigma,support,input_variable,term_index
0.7288888888888889,0.771086021309678,5287,56,1
0.0,0.6995740252603411,10901,57,0
1.0,1.0493610238990314,1804,57,1
0.8993225389329297,0.6995740112688609,12323,58,0
0.4783789219629927,0.6442682202761123,368,58,1
0.0632983819459228,0.6125136685174426,14,58,2
0.1298913043478261,0.6995740112688611,12256,59,0
0.9277173913043478,0.9079254015815434,449,59,1
0.4379374052089507,0.6995740112688611,1347,60,0
0.0173949517972052,0.6439875766765335,11338,60,1
1.0,0.7429913896565894,20,60,2
0.3807248108323376,0.6995740112688611,12673,61,0
1.0,0.7830158337997348,32,61,1
0.6792662038436794,0.6995740112688609,1168,62,0
0.194747978265618,0.6887433642349456,11537,62,1
0.5248153905946366,0.6995740112688609,12525,63,0
0.0,0.7169342136083544,127,63,1
1.0,0.6822138089293674,53,63,2
0.3069485329378408,0.6995740112688611,12657,64,0
0.7335093740120221,0.6481978842749146,48,64,1
0.471022818268541,0.699574011268861,5765,65,0
0.0,0.6793023280097175,6926,65,1
1.0,0.7198456945280045,14,65,2
0.5026414396470893,0.6995740112688609,1031,66,0
0.0486713887200977,0.6673726551573551,11556,66,1
0.9297467260578962,0.6485787640829743,118,66,2
0.3350270720533111,0.699574011268861,12699,67,0
1.0,0.8149847842232949,6,67,1
0.3333333333333333,0.6995740112688611,1225,68,0
0.8888888888888888,0.7384392341171311,11480,68,1
0.1212121212121212,0.699574011268861,2095,69,0
0.6262626262626263,0.7031072133459764,10610,69,1
0.0,0.6995740252603411,10901,70,0
1.0,1.0493610238990314,1804,70,1
0.0,0.6995740252603411,9071,71,0
1.0,1.0493610238990314,3634,71,1
0.5084266227803814,0.699005863325747,2308,72,0
0.9260106911884448,0.6416338934410728,10257,72,1
0.0463395952755529,0.6727670070497309,140,72,2
0.7163850060698314,0.699543670409044,12649,73,0
0.2636284422954115,0.6665085606524987,56,73,1
0.3640776699029126,0.6961780209228956,10588,74,0
0.7864077669902912,0.6435401705604327,2117,74,1
0.1789473684210526,0.6958920427884987,12622,75,0
0.6789473684210526,0.6977330270286799,83,75,1
0.8440366972477065,0.6995740112688609,11334,76,0
0.0,0.9402531435861297,1371,76,1
0.9154228855721394,0.6995740112688609,11200,77,0
0.0,0.9901930657014475,1505,77,1
0.087378640776699,0.6961780209228956,7671,78,0
0.7864077669902912,0.8371116202804574,5034,78,1
0.065359477124183,0.6950016321102408,12603,79,0
0.8431372549019608,0.8916139359309011,102,79,1
0.7551020408163265,0.6995740112688609,12631,80,0
0.0,0.8780367692456111,74,80,1
0.8214285714285714,0.6995740112688609,11123,81,0
0.0,0.9244370863195662,1582,81,1
0.8518518518518519,0.6995740112688609,12678,82,0
0.0,0.9457204226412379,27,82,1
0.8958333333333333,0.699574011268861,11057,83,0
0.0,0.9764887240627851,1648,83,1
0.0641711229946524,0.699574011268861,12691,84,0
0.983957219251337,0.9932454545020459,14,84,1
0.050251256281407,0.6960585639760525,11872,85,0
0.8793969849246231,0.9280780853014035,833,85,1
0.0789473684210526,0.690369090067955,11375,86,0
0.8157894736842105,0.8606601322847172,1330,86,1
0.0242424242424242,0.6953341687763225,11977,87,0
0.4424242424242424,0.6402162163733213,701,87,1
0.9454545454545454,0.6720150350673604,27,87,2
0.0641711229946524,0.699574011268861,12691,88,0
0.983957219251337,0.9932454545020459,14,88,1
0.050251256281407,0.6960585639760525,11994,89,0
0.8793969849246231,0.9280780853014035,711,89,1
0.0789473684210526,0.690369090067955,11418,90,0
0.8157894736842105,0.8606601322847172,1287,90,1
0.0283687943262411,0.6946124934584434,12056,91,0
0.5177304964539007,0.689650975648026,640,91,1
0.9361702127659576,0.6375550386386428,9,91,2
9.1994768564161e-05,0.6995740112688609,12632,92,0
0.4485994563109178,0.6635511695896292,51,92,1
0.9999777679309304,0.7175055219814789,22,92,2
0.046875,0.699574011268861,12691,93,0
0.9921875,1.0111030631620257,14,93,1
0.0306122448979591,0.6960047561093261,12212,94,0
0.5204081632653061,0.6906508733700236,475,94,1
0.9540816326530612,0.6487121252454873,18,94,2
0.0306122448979591,0.6960047561093261,12263,95,0
0.5204081632653061,0.6906508733700236,424,95,1
0.9540816326530612,0.6487121252454873,18,95,2
0.2373910336239103,0.6995740112688609,2121,96,0
0.8369726539176718,0.7692387248264203,10584,96,1
0.5666666666666667,0.6995740112688609,6262,97,0
0.0,0.7462122786867849,235,97,1
1.0,0.6529357438509369,6208,97,2
0.0263157894736842,0.699574011268861,12674,98,0
0.8421052631578947,0.9204921200906064,31,98,1
0.0294117647058823,0.6995740112688611,12691,99,0
0.9411764705882352,0.9876338982619214,14,99,1
0.0263157894736842,0.699574011268861,12674,100,0
0.8421052631578947,0.9204921200906064,31,100,1
0.0294117647058823,0.6995740112688611,12691,101,0
0.9411764705882352,0.9876338982619214,14,101,1
0.0,0.6995740252603411,12690,102,0
1.0,1.0493610238990314,15,102,1
0.0,0.6995740252603411,12690,103,0
1.0,1.0493610238990314,15,103,1
0.0,0.6995740252603411,2492,104,0
0.8,0.9094462216452593,10213,104,1
0.0,0.6995740252603411,10262,105,0
0.4761904761904761,0.682917494186771,1770,105,1
0.9047619047619048,0.6412761804943259,673,105,2
0.0,0.6995740252603411,10040,106,0
0.4285714285714285,0.6496044460311109,2342,106,1
0.8571428571428571,0.6246196564164959,323,106,2
0.0,0.6995740252603411,10708,107,0
0.4375,0.6558506425602972,1696,107,1
0.875,0.6339889512102752,301,107,2
0.868421052631579,0.6995740112688609,11065,108,0
0.0,0.9573118048942307,1640,108,1
0.6666666666666666,0.6995740112688609,10967,109,0
0.0,0.8161696798136711,1738,109,1
0.5,0.6995740112688611,7105,110,0
1.0,0.6995740112688611,4969,110,1
0.0,0.6995740112688611,631,110,2
0.5,0.6995740112688611,3801,111,0
1.0,0.6995740112688611,8414,111,1
0.0,0.6995740112688611,490,111,2
0.6470588235294118,0.6995740112688609,12319,112,0
0.1176470588235294,0.720149717482651,386,112,1
0.5,0.6995740112688611,8126,113,0
1.0,0.6995740112688611,3387,113,1
0.0,0.6995740112688611,1192,113,2
0.0,0.6995740252603411,7929,114,0
1.0,1.0493610238990314,4776,114,1
0.5,0.6995740112688611,8722,115,0
1.0,0.6995740112688611,3221,115,1
0.0,0.6995740112688611,762,115,2
0.5,0.6995740112688611,5652,116,0
1.0,0.6995740112688611,6188,116,1
0.0,0.6995740112688611,865,116,2
0.5,0.6995740112688611,4478,117,0
1.0,0.6995740112688611,7655,117,1
0.0,0.6995740112688611,572,117,2
0.3333333333333333,0.6995740112688611,780,118,0
0.8333333333333334,0.6995740112688611,11925,118,1
0.5,0.6995740112688611,4432,119,0
1.0,0.6995740112688611,7122,119,1
0.0,0.6995740112688611,1151,119,2
0.0,0.6995740252603411,6154,120,0
0.75,0.8744675210818162,6551,120,1
0.5,0.6995740112688611,4439,121,0
1.0,0.6995740112688611,7434,121,1
0.0,0.6995740112688611,832,121,2
0.5,0.6995740112688611,4389,122,0
0.9285714285714286,0.649604439035371,7853,122,1
0.0,0.6995740112688611,463,122,2
0.5,0.6995740112688611,3682,123,0
1.0,0.6995740112688611,8743,123,1
0.0,0.6995740112688611,280,123,2
0.4722222222222222,0.699574011268861,1698,124,0
0.9188034188034188,0.6622036046839859,10833,124,1
0.0030864197530864,0.6779822207975998,174,124,2
0.5,0.6995740112688611,6021,125,0
1.0,0.6995740112688611,5772,125,1
0.0,0.6995740112688611,912,125,2
0.0,0.6995740252603411,6951,126,0
0.875,0.9619142724904238,5754,126,1
0.5,0.6995740112688611,6690,127,0
1.0,0.6995740112688611,5505,127,1
0.0,0.6995740112688611,510,127,2
0.6745113681691265,0.6993613101404726,12518,128,0
0.2278260869565217,0.6621700690228973,187,128,1
